timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
1527196572831,272,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-693,text,true,,3785,162,29,29,272,0,185
1527196573297,7,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-673,text,true,,3785,162,38,38,7,0,1
1527196573280,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-671,text,true,,3785,162,38,38,5,0,1
1527196573255,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-669,text,true,,3785,162,37,37,5,0,1
1527196573234,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-674,text,true,,3785,162,36,36,5,0,0
1527196573231,4,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-672,text,true,,3785,162,35,35,4,0,0
1527196573221,8,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-676,text,true,,3785,162,35,35,8,0,0
1527196573533,10,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-671,text,true,,368,167,50,50,10,0,0
1527196573214,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-678,text,true,,3785,162,35,35,5,0,1
1527196573177,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-679,text,true,,3785,162,33,33,5,0,0
1527196573128,8,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-681,text,true,,3785,162,31,31,8,0,1
1527196573109,25,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-677,text,true,,3785,162,31,31,25,0,0
1527196572983,141,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-683,text,true,,3785,162,30,30,141,0,35
1527196572830,273,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-697,text,true,,3785,162,29,29,273,0,186
1527196572854,249,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-691,text,true,,3785,162,29,29,249,0,164
1527196572831,274,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-692,text,true,,3785,162,29,29,274,0,186
1527196573002,121,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-687,text,true,,3785,162,30,30,121,0,16
1527196572830,274,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-695,text,true,,3785,162,29,29,274,0,187
1527196572867,236,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-688,text,true,,3785,162,29,29,236,0,151
1527196572876,228,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-700,text,true,,3785,162,29,29,227,0,140
1527196572871,238,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-699,text,true,,3785,162,30,30,238,0,145
1527196572834,275,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-690,text,true,,3785,162,30,30,275,0,182
1527196573021,104,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-684,text,true,,3785,162,30,30,103,0,1
1527196572838,290,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-696,text,true,,3785,162,30,30,290,0,178
1527196572831,291,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-698,text,true,,3785,162,30,30,291,0,185
1527196572831,297,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-694,text,true,,3785,162,30,30,296,0,185
1527196572847,279,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-689,text,true,,3785,162,30,30,279,0,169
1527196573040,85,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-685,text,true,,3785,162,30,30,85,0,0
1527196573084,42,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-680,text,true,,3785,162,30,30,42,0,0
1527196574009,4,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-699,text,true,,368,167,72,72,4,0,0
1527196573994,6,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-640,text,true,,3785,162,71,71,6,0,1
1527196573994,4,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-700,text,true,,368,167,71,71,4,0,0
1527196573988,6,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-695,text,true,,368,167,71,71,6,0,0
1527196573985,7,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-637,text,true,,3785,162,71,71,7,0,1
1527196573943,9,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-692,text,true,,368,167,69,69,9,0,0
1527196573942,8,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-641,text,true,,3785,162,68,68,8,0,0
1527196574263,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-625,text,true,,3785,162,84,84,5,0,1
1527196573919,8,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-697,text,true,,368,167,68,68,8,0,0
1527196573910,13,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-645,text,true,,3785,162,67,67,13,0,0
1527196573905,5,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-677,text,true,,368,167,67,67,5,0,0
1527196573891,5,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-687,text,true,,368,167,66,66,5,0,0
1527196573854,15,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-678,text,true,,368,167,65,65,15,0,0
1527196573853,16,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-683,text,true,,368,167,65,65,16,0,0
1527196574409,8,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-619,text,true,,3785,162,91,91,8,0,0
1527196573842,26,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-643,text,true,,3785,162,65,65,26,0,0
1527196573847,20,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-642,text,true,,3785,162,65,65,20,0,1
1527196573841,18,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-679,text,true,,368,167,64,64,18,0,0
1527196573835,20,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-646,text,true,,3785,162,64,64,20,0,0
1527196573833,19,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-648,text,true,,3785,162,64,64,19,0,1
1527196573838,14,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-681,text,true,,368,167,64,64,14,0,0
1527196574633,6,Get DATA Report,200,OK,jp@gc Ultima Thread - Patient Data 1-678,text,true,,1508,169,101,101,6,0,0
1527196573832,17,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-644,text,true,,3785,162,64,64,17,0,0
1527196573825,23,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-647,text,true,,3785,162,64,64,23,0,1
1527196573767,7,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-649,text,true,,3785,162,60,60,7,0,1
1527196574900,129,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-600,text,true,,3785,162,119,119,129,0,0
1527196573744,8,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-656,text,true,,3785,162,59,59,8,0,1
1527196573717,6,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-653,text,true,,3785,162,58,58,6,0,0
1527196573710,5,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-651,text,true,,3785,162,58,58,5,0,0
1527196573701,12,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-676,text,true,,368,167,58,58,12,0,0
1527196573690,7,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-672,text,true,,368,167,57,57,7,0,0
1527196573684,12,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-650,text,true,,3785,162,57,57,12,0,1
1527196573671,10,Get DATA Report,200,OK,jp@gc Ultima Thread - Patient Data 1-671,text,true,,1508,169,56,56,10,0,0
1527196573671,7,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-652,text,true,,3785,162,56,56,7,0,0
1527196573061,63,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-682,text,true,,3785,162,30,30,63,0,0
1527196573639,7,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-655,text,true,,3785,162,55,55,7,0,1
1527196573639,5,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-674,text,true,,368,167,55,55,5,0,0
1527196573633,9,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-657,text,true,,3785,162,54,54,9,0,1
1527196573630,9,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-654,text,true,,3785,162,54,54,9,0,0
1527196573585,10,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-658,text,true,,3785,162,52,52,10,0,1
1527196573532,14,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-661,text,true,,3785,162,50,50,14,0,2
1527196573209,4,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-675,text,true,,3785,162,34,34,4,0,1
1527196575546,13,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-567,text,true,,3785,162,144,144,13,0,0
1527196575531,33,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-565,text,true,,3785,162,144,144,33,0,1
1527196573514,11,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-693,text,true,,368,167,49,49,11,0,0
1527196573498,22,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-665,text,true,,3785,162,49,49,22,0,1
1527196573495,24,Get DATA,200,OK,jp@gc Ultima Thread - Patient Data 1-660,text,true,,3785,162,49,49,24,0,2
1527196573485,30,Get DATA Info,200,OK,jp@gc Ultima Thread - Patient Data 1-673,text,true,,368,167,48,48,30,0,0
